,CAMIS,BORO,ZIPCODE,Latitude,Longitude,CUISINE DESCRIPTION,SCORE,GRADE,GRADE DATE,id,name,review_count,rating,price,location,url
1856,50054344.0,Manhattan,10004,40.70404841,-74.01158826,American,27.0,B,2023-02-02,fanlKZzN-fI9LywqQD6EHg,Broadstone Bar & Kitchen,342,4.0,$$,"{'address1': '88 Broad St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['88 Broad St', 'New York, NY 10004']}",https://www.yelp.com/biz/broadstone-bar-and-kitchen-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1857,50058123.0,Brooklyn,11217,40.68123729,-73.97539647,Other,10.0,A,2022-07-18,R1OlpKHgFM4wW8f_UtGf4w,KITH Treats,124,4.0,$$$,"{'address1': '233 Flatbush Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['233 Flatbush Ave', 'Brooklyn, NY 11217']}",https://www.yelp.com/biz/kith-treats-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1858,50113415.0,Queens,11372,40.74654683,-73.89418804,Japanese,46.0,C,2023-01-20,a8Lj13uc3Hhyjm0eYL90sw,Sushi On Me,236,5.0,$$$$,"{'address1': '71-26 Roosevelt Ave', 'address2': None, 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['71-26 Roosevelt Ave', 'Jackson Heights, NY 11372']}",https://www.yelp.com/biz/sushi-on-me-jackson-heights?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1859,50038753.0,Brooklyn,11217,40.68192089,-73.9761065,Italian,7.0,A,2023-03-01,xrgzB0pvsxeGEIboE6I2gg,Patsy's Pizzeria,613,4.5,$$,"{'address1': '450 Dean St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['450 Dean St', 'Brooklyn, NY 11217']}",https://www.yelp.com/biz/patsys-pizzeria-brooklyn-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1860,40808118.0,Brooklyn,11201,40.68726703,-73.99010938,Other,13.0,A,2022-09-15,3qf3FLXxVdX3Wz5F_rTeog,Bar Tabac,627,3.5,$$,"{'address1': '128 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['128 Smith St', 'Brooklyn, NY 11201']}",https://www.yelp.com/biz/bar-tabac-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1861,50106138.0,Manhattan,10007,40.71050401,-74.01252361,Other,7.0,A,2022-01-06,m9Ud-Z_3AnRca9gUe95crQ,Gansevoort Liberty Market,305,4.0,$$,"{'address1': '101 Liberty St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['101 Liberty St', 'New York, NY 10007']}",https://www.yelp.com/biz/gansevoort-liberty-market-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1863,50073100.0,Manhattan,10009,40.72917856,-73.98126343,Coffee/Tea,9.0,A,2022-12-28,HSW4iLqHCBNRttXC1IemaQ,Boris & Horton,257,4.5,$,"{'address1': '195 Ave A', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['195 Ave A', 'New York, NY 10009']}",https://www.yelp.com/biz/boris-and-horton-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1865,50046273.0,Manhattan,10023,40.77097592,-73.98213976,Bakery Products/Desserts,10.0,A,2022-05-03,ygVuNvg85cQr4eICVVOy0w,Breads Bakery,319,4.0,$$,"{'address1': '1890 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['1890 Broadway', 'New York, NY 10023']}",https://www.yelp.com/biz/breads-bakery-new-york-9?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1866,40423571.0,Other,10458,40.85431063,-73.88504024,Bakery Products/Desserts,3.0,A,2023-01-30,CI9RYUjDdYS7GXL08tI9Cw,Artuso Pastry Shop,191,4.0,$$,"{'address1': '670 E 187th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['670 E 187th St', 'Bronx, NY 10458']}",https://www.yelp.com/biz/artuso-pastry-shop-bronx?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1867,50087697.0,Queens,11103,40.76181252,-73.9166962,Hamburgers,11.0,A,2022-12-27,GN4-wXUXgfuMO4KHa76J5w,Addy's Barbeque,198,4.0,$$,"{'address1': '30-94 Steinway St', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['30-94 Steinway St', 'Astoria, NY 11103']}",https://www.yelp.com/biz/addys-barbeque-astoria-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1868,50118250.0,Manhattan,10023,40.77891089,-73.98138659,Chinese,7.0,A,2022-01-05,FcQA5tV8wlz6jg_UK_s7Hw,Simply Noodles,75,4.5,$$,"{'address1': '267  Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['267  Amsterdam Ave', 'New York, NY 10023']}",https://www.yelp.com/biz/simply-noodles-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1869,50036116.0,Brooklyn,11209,40.63149971,-74.02182181,Other,13.0,A,2022-08-18,ryeLGqN2ph8bPkgYuyIVtA,Antepli Baklava,78,4.5,$,"{'address1': '7216 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7216 5th Ave', 'Brooklyn, NY 11209']}",https://www.yelp.com/biz/antepli-baklava-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1870,50079324.0,Queens,11375,40.71630473,-73.83380232,Other,10.0,A,2022-02-15,3zIjs0nyhAUOGR_D-BaQPg,MisFits Nutrition,44,5.0,$$,"{'address1': '11514 Queens Blvd', 'address2': None, 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['11514 Queens Blvd', 'Forest Hills, NY 11375']}",https://www.yelp.com/biz/misfits-nutrition-forest-hills?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1871,50079324.0,Queens,11375,40.71630473,-73.83380232,Other,10.0,A,2022-02-15,3zIjs0nyhAUOGR_D-BaQPg,MisFits Nutrition,44,5.0,$$,"{'address1': '11514 Queens Blvd', 'address2': None, 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['11514 Queens Blvd', 'Forest Hills, NY 11375']}",https://www.yelp.com/biz/misfits-nutrition-forest-hills?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1873,40377789.0,Manhattan,10023,40.77746465,-73.98301541,Other,10.0,A,2022-01-12,fSQ3CCtFSJ2S8VXDi02-3Q,Cafe Luxembourg,605,4.0,$$$,"{'address1': '200 W 70th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['200 W 70th St', 'New York, NY 10023']}",https://www.yelp.com/biz/cafe-luxembourg-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1875,41235443.0,Manhattan,10036,40.75997875,-73.99148828,Italian,21.0,Z,2023-01-05,u5gLdI6l6zsPxL2kOYbyfw,Nizza,882,3.5,$$,"{'address1': '630 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['630 9th Ave', 'New York, NY 10036']}",https://www.yelp.com/biz/nizza-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1877,50060008.0,Manhattan,10021,40.76962461,-73.95776737,Japanese,13.0,A,2022-08-03,1HBtCnBGBYoq3zaQUxTbmg,Sushi Gama,114,3.5,$$,"{'address1': '1403 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1403 2nd Ave', 'New York, NY 10021']}",https://www.yelp.com/biz/sushi-gama-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1879,50057481.0,Manhattan,10016,40.750006,-73.98236917,American,10.0,A,2023-03-08,Xk3BVvlX-KXh6kJhbClMKw,Fine & Rare,496,4.5,$$$,"{'address1': '9 E 37th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['9 E 37th St', 'New York, NY 10016']}",https://www.yelp.com/biz/fine-and-rare-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1881,50128159.0,Brooklyn,11220,40.63366653,-74.01425652,Other,8.0,A,2022-10-13,8YHVLDued93Mgf9TXAitcw,Dunkin',43,2.5,$,"{'address1': '6402 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6402 7th Ave', 'Brooklyn, NY 11220']}",https://www.yelp.com/biz/dunkin-brooklyn-33?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1882,41199571.0,Manhattan,10002,40.71521442,-73.99171407,American,7.0,A,2022-03-01,m3UPWf08TA6XbJcfC9QbPQ,Bar Belly,214,4.0,$$,"{'address1': '14 B Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['14 B Orchard St', 'New York, NY 10002']}",https://www.yelp.com/biz/bar-belly-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1885,50005527.0,Manhattan,10003,40.7249744,-73.98721029,Japanese,2.0,A,2022-11-14,vUZTHdPWqTCkj3g93D6CNQ,Cho-Ko Restaurant,116,3.5,$,"{'address1': '59 1st Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['59 1st Ave', 'New York, NY 10003']}",https://www.yelp.com/biz/cho-ko-restaurant-new-york-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1886,50117975.0,Brooklyn,11217,40.68442994,-73.97772452,Hamburgers,9.0,A,2022-04-22,oXVZ9OqrC55fp-3hDBvRCQ,McDonald's,50,1.5,$,"{'address1': '139 Flatbush Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['139 Flatbush Ave', 'Brooklyn, NY 11217']}",https://www.yelp.com/biz/mcdonalds-brooklyn-12?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1887,40389504.0,Manhattan,10021,40.77026227,-73.96021834,Other,11.0,A,2022-02-15,Hh_qqWLqWOgj_i3vit5wdw,Dallas BBQ,389,3.0,$$,"{'address1': '1265 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1265 3rd Ave', 'New York, NY 10021']}",https://www.yelp.com/biz/dallas-bbq-new-york-4?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1888,50053542.0,Queens,11354,40.76968903,-73.83471194,Japanese,7.0,A,2022-12-07,bUVBtPQ6OdUgn5FUe8m7KA,Teriyaki One,71,4.0,$,"{'address1': '3023 Stratton St', 'address2': '', 'address3': None, 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['3023 Stratton St', 'Flushing, NY 11354']}",https://www.yelp.com/biz/teriyaki-one-flushing?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1889,41062874.0,Brooklyn,11201,40.69004441,-73.9868384,Other,13.0,A,2023-02-21,1pbM_bWgGfTbzR8ou5vb2w,Dallas BBQ,453,3.0,$$,"{'address1': '180 Livingston St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['180 Livingston St', 'Brooklyn, NY 11201']}",https://www.yelp.com/biz/dallas-bbq-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1891,50123147.0,Manhattan,10036,40.76319021,-73.99288851,American,22.0,Z,2023-03-07,KkMErihT_VMr3O9hYN25DQ,Muscle Maker Grill,54,3.0,$$,"{'address1': '691 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['691 10th Ave', 'New York, NY 10036']}",https://www.yelp.com/biz/muscle-maker-grill-new-york-9?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1892,41207137.0,Queens,11105,40.77642772,-73.91581491,Other,10.0,A,2022-04-07,6CSyG4P-5vicgPIzfXHK7Q,Gregory's 26 Corner Taverna,236,4.0,$$,"{'address1': '2602 23rd Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['2602 23rd Ave', 'Astoria, NY 11105']}",https://www.yelp.com/biz/gregorys-26-corner-taverna-astoria?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1895,50098724.0,Manhattan,10112,40.75874744,-73.97869222,Other,4.0,A,2022-08-01,hqVvrxDVNKj36-ENaJCvZA,sweetgreen,25,2.0,$$,"{'address1': '30 Rockefeller Plz', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10112', 'country': 'US', 'state': 'NY', 'display_address': ['30 Rockefeller Plz', 'New York, NY 10112']}",https://www.yelp.com/biz/sweetgreen-new-york-36?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1896,50079236.0,Brooklyn,11214,40.59960695,-73.99001799,Other,13.0,A,2022-02-14,YX4AGUuhhF62M9TNpJwSpQ,Chikurin,371,3.5,$$,"{'address1': '2362 86th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['2362 86th St', 'Brooklyn, NY 11214']}",https://www.yelp.com/biz/chikurin-brooklyn-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1897,41172734.0,Manhattan,10036,40.75762868,-73.98580348,American,11.0,A,2023-01-06,U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant,5593,4.0,$$,"{'address1': '1515 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['1515 Broadway', 'New York, NY 10036']}",https://www.yelp.com/biz/juniors-restaurant-new-york-9?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1898,41172734.0,Manhattan,10036,40.75762868,-73.98580348,American,11.0,A,2023-01-06,U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant,5593,4.0,$$,"{'address1': '1515 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['1515 Broadway', 'New York, NY 10036']}",https://www.yelp.com/biz/juniors-restaurant-new-york-9?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1899,50046244.0,Queens,11385,40.70669814,-73.89705043,Bakery Products/Desserts,12.0,A,2022-05-26,bE3BudqaNQsuInFefCTl8A,The Nest Fine Dessert,45,4.5,$$,"{'address1': '66-72 Fresh Pond Rd', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['66-72 Fresh Pond Rd', 'Ridgewood, NY 11385']}",https://www.yelp.com/biz/the-nest-fine-dessert-ridgewood-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1900,50044691.0,Brooklyn,11215,40.66154805,-73.98603666,Chinese,29.0,C,2022-12-01,PgiqzwIfcV2eruGmNx77lw,Joy Kitchen,44,3.5,$,"{'address1': '497 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['497 7th Ave', 'Brooklyn, NY 11215']}",https://www.yelp.com/biz/joy-kitchen-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1901,50084799.0,Manhattan,10016,40.74248813,-73.98255522,Other,13.0,A,2022-01-25,lIXVm16VchbDXOf7v4hxMA,Haandi,338,3.5,$,"{'address1': '113 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['113 Lexington Ave', 'New York, NY 10016']}",https://www.yelp.com/biz/haandi-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1904,41484499.0,Manhattan,10012,40.72143153,-73.99554819,Italian,12.0,A,2022-11-18,ip733nbgjaMMazfQ-Ibhgg,Fiat Cafe,666,4.0,$$,"{'address1': '203 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['203 Mott St', 'New York, NY 10012']}",https://www.yelp.com/biz/fiat-cafe-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1905,50033380.0,Queens,11106,40.75921982,-73.92632647,Coffee/Tea,13.0,A,2022-04-11,bvuPipiMPe5FURKZh06Zxg,Tea and Milk,488,4.5,$,"{'address1': '32-02 34th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['32-02 34th Ave', 'Astoria, NY 11106']}",https://www.yelp.com/biz/tea-and-milk-astoria?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1906,50002771.0,Brooklyn,11229,40.59927355,-73.95225437,Other,12.0,A,2022-01-06,5O7laaSysCxFw-wcTA7SRA,Padishah Restaurant,21,3.5,$$,"{'address1': '1920 Ave U', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11229', 'country': 'US', 'state': 'NY', 'display_address': ['1920 Ave U', 'Brooklyn, NY 11229']}",https://www.yelp.com/biz/padishah-restaurant-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1907,41563537.0,Manhattan,10013,40.7202376,-73.99692636,Italian,9.0,A,2023-01-13,DI_FoHY84hfzTWwlzF76aw,Benito One,811,4.0,$$,"{'address1': '174 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['174 Mulberry St', 'New York, NY 10013']}",https://www.yelp.com/biz/benito-one-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1908,50106251.0,Brooklyn,11207,40.6910326,-73.90529994,Coffee/Tea,7.0,A,2023-01-05,Fm6RK2n3qF8F75-t3nHR-Q,Tikal Cafe,30,4.5,$$,"{'address1': '1312 Decatur St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['1312 Decatur St', 'New York, NY 11207']}",https://www.yelp.com/biz/tikal-cafe-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1909,40868717.0,Manhattan,10023,40.77827914,-73.97876539,American,23.0,B,2022-12-02,kaSd6qzlsxn__ILDtGf3iA,Alice's Tea Cup,1248,4.0,$$,"{'address1': '102 W 73rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['102 W 73rd St', 'New York, NY 10023']}",https://www.yelp.com/biz/alices-tea-cup-new-york-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1910,40399911.0,Brooklyn,11214,40.60491031,-73.99874675,Pizza,13.0,A,2023-02-15,JmDZuDrYrtEKKVr0PypSVA,Lenny's Pizza,191,3.5,$,"{'address1': '1969 86th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['1969 86th St', 'Brooklyn, NY 11214']}",https://www.yelp.com/biz/lennys-pizza-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1911,40399911.0,Brooklyn,11214,40.60491031,-73.99874675,Pizza,13.0,A,2023-02-15,JmDZuDrYrtEKKVr0PypSVA,Lenny's Pizza,191,3.5,$,"{'address1': '1969 86th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['1969 86th St', 'Brooklyn, NY 11214']}",https://www.yelp.com/biz/lennys-pizza-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1912,50001866.0,Brooklyn,11237,40.70335836,-73.92634516,American,7.0,A,2022-03-24,FMvcl6xwy6EQOBEHDDkvzA,The Three Diamond Door,131,4.0,$,"{'address1': '211 Knickerbocker Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['211 Knickerbocker Ave', 'Brooklyn, NY 11237']}",https://www.yelp.com/biz/the-three-diamond-door-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
